"label","department_name","region_name"
"st solve","corrèze","nouvelle-aquitaine"
"mouterre silly","vienne","nouvelle-aquitaine"
"st sornin lavolps","corrèze","nouvelle-aquitaine"
"ouzilly","vienne","nouvelle-aquitaine"
"salon la tour","corrèze","nouvelle-aquitaine"
"oyre","vienne","nouvelle-aquitaine"
"segur le chateau","corrèze","nouvelle-aquitaine"
"port de piles","vienne","nouvelle-aquitaine"
"seilhac","corrèze","nouvelle-aquitaine"
"quincay","vienne","nouvelle-aquitaine"
"serilhac","corrèze","nouvelle-aquitaine"
"st clair","vienne","nouvelle-aquitaine"
"treignac","corrèze","nouvelle-aquitaine"
"st laon","vienne","nouvelle-aquitaine"
"ussel","corrèze","nouvelle-aquitaine"
"valdivienne","vienne","nouvelle-aquitaine"
"vitrac sur montane","corrèze","nouvelle-aquitaine"
"valdivienne","vienne","nouvelle-aquitaine"
"st secondin","vienne","nouvelle-aquitaine"
"saires","vienne","nouvelle-aquitaine"
"ternay","vienne","nouvelle-aquitaine"
"la trimouille","vienne","nouvelle-aquitaine"
"les trois moutiers","vienne","nouvelle-aquitaine"
"usson du poitou","vienne","nouvelle-aquitaine"
"velleches","vienne","nouvelle-aquitaine"
"voulon","vienne","nouvelle-aquitaine"
"vouneuil sous biard","vienne","nouvelle-aquitaine"
"yversay","vienne","nouvelle-aquitaine"
"arnac la poste","haute-vienne","nouvelle-aquitaine"
"aureil","haute-vienne","nouvelle-aquitaine"
"azat le ris","haute-vienne","nouvelle-aquitaine"
"la bazeuge","haute-vienne","nouvelle-aquitaine"
"boisseuil","haute-vienne","nouvelle-aquitaine"
"bonnac la cote","haute-vienne","nouvelle-aquitaine"
"amberre","vienne","nouvelle-aquitaine"
"bujaleuf","haute-vienne","nouvelle-aquitaine"
"archigny","vienne","nouvelle-aquitaine"
"bussiere galant","haute-vienne","nouvelle-aquitaine"
"availles limouzine","vienne","nouvelle-aquitaine"
"val d oire et gartempe","haute-vienne","nouvelle-aquitaine"
"beaumont st cyr","vienne","nouvelle-aquitaine"
"condat sur vienne","haute-vienne","nouvelle-aquitaine"
"beaumont st cyr","vienne","nouvelle-aquitaine"
"eybouleuf","haute-vienne","nouvelle-aquitaine"
"bignoux","vienne","nouvelle-aquitaine"
"isle","haute-vienne","nouvelle-aquitaine"
"bourg archambault","vienne","nouvelle-aquitaine"
"janailhac","haute-vienne","nouvelle-aquitaine"
"brigueil le chantre","vienne","nouvelle-aquitaine"
"la jonchere st maurice","haute-vienne","nouvelle-aquitaine"
"la bussiere","vienne","nouvelle-aquitaine"
"lavignac","haute-vienne","nouvelle-aquitaine"
"limoges","haute-vienne","nouvelle-aquitaine"
"ceaux en loudun","vienne","nouvelle-aquitaine"
"lussac les eglises","haute-vienne","nouvelle-aquitaine"
"cernay","vienne","nouvelle-aquitaine"
"marval","haute-vienne","nouvelle-aquitaine"
"chabournay","vienne","nouvelle-aquitaine"
"moissannes","haute-vienne","nouvelle-aquitaine"
"champagne le sec","vienne","nouvelle-aquitaine"
"montrol senard","haute-vienne","nouvelle-aquitaine"
"champniers","vienne","nouvelle-aquitaine"
"oradour sur vayres","haute-vienne","nouvelle-aquitaine"
"la chapelle mouliere","vienne","nouvelle-aquitaine"
"rempnat","haute-vienne","nouvelle-aquitaine"
"chatain","vienne","nouvelle-aquitaine"
"st pardoux le lac","haute-vienne","nouvelle-aquitaine"
"chateau larcher","vienne","nouvelle-aquitaine"
"royeres","haute-vienne","nouvelle-aquitaine"
"chauvigny","vienne","nouvelle-aquitaine"
"st germain les belles","haute-vienne","nouvelle-aquitaine"
"chauvigny","vienne","nouvelle-aquitaine"
"st julien le petit","haute-vienne","nouvelle-aquitaine"
"cherves","vienne","nouvelle-aquitaine"
"st leonard de noblat","haute-vienne","nouvelle-aquitaine"
"civaux","vienne","nouvelle-aquitaine"
"st martin le mault","haute-vienne","nouvelle-aquitaine"
"la roche rigault","vienne","nouvelle-aquitaine"
"st priest ligoure","haute-vienne","nouvelle-aquitaine"
"cloue","vienne","nouvelle-aquitaine"
"les salles lavauguyon","haute-vienne","nouvelle-aquitaine"
"valence en poitou","vienne","nouvelle-aquitaine"
"videix","haute-vienne","nouvelle-aquitaine"
"coussay","vienne","nouvelle-aquitaine"
"curcay sur dive","vienne","nouvelle-aquitaine"
"curzay sur vonne","vienne","nouvelle-aquitaine"
"fleure","vienne","nouvelle-aquitaine"
"gencay","vienne","nouvelle-aquitaine"
"la grimaudiere","vienne","nouvelle-aquitaine"
"guesnes","vienne","nouvelle-aquitaine"
"ingrandes","vienne","nouvelle-aquitaine"
"l isle jourdain","vienne","nouvelle-aquitaine"
"jaunay marigny","vienne","nouvelle-aquitaine"
"lathus st remy","vienne","nouvelle-aquitaine"
"lauthiers","vienne","nouvelle-aquitaine"
"boivre la vallee","vienne","nouvelle-aquitaine"
"leignes sur fontaine","vienne","nouvelle-aquitaine"
"leugny","vienne","nouvelle-aquitaine"
"lhommaize","vienne","nouvelle-aquitaine"
"marigny chemereau","vienne","nouvelle-aquitaine"
"mauprevoir","vienne","nouvelle-aquitaine"
"mazerolles","vienne","nouvelle-aquitaine"
"migne auxances","vienne","nouvelle-aquitaine"
"moulismes","vienne","nouvelle-aquitaine"
"naintre","vienne","nouvelle-aquitaine"
"nueil sous faye","vienne","nouvelle-aquitaine"
"pouancay","vienne","nouvelle-aquitaine"
"pouant","vienne","nouvelle-aquitaine"
"pouille","vienne","nouvelle-aquitaine"
"roiffe","vienne","nouvelle-aquitaine"
"romagne","vienne","nouvelle-aquitaine"
"st georges les baillargeaux","vienne","nouvelle-aquitaine"
"st germain","vienne","nouvelle-aquitaine"
"st pierre d exideuil","vienne","nouvelle-aquitaine"
"st sauvant","vienne","nouvelle-aquitaine"
"st saviol","vienne","nouvelle-aquitaine"
"saix","vienne","nouvelle-aquitaine"
"scorbe clairvaux","vienne","nouvelle-aquitaine"
"sevres anxaumont","vienne","nouvelle-aquitaine"
"sillars","vienne","nouvelle-aquitaine"
"sommieres du clain","vienne","nouvelle-aquitaine"
"st martin la pallu","vienne","nouvelle-aquitaine"
"verrue","vienne","nouvelle-aquitaine"
"vivonne","vienne","nouvelle-aquitaine"
"vouille","vienne","nouvelle-aquitaine"
"vouleme","vienne","nouvelle-aquitaine"
"balledent","haute-vienne","nouvelle-aquitaine"
"bessines sur gartempe","haute-vienne","nouvelle-aquitaine"
"bosmie l aiguille","haute-vienne","nouvelle-aquitaine"
"val d oire et gartempe","haute-vienne","nouvelle-aquitaine"
"le chalard","haute-vienne","nouvelle-aquitaine"
"champagnac la riviere","haute-vienne","nouvelle-aquitaine"
"la chapelle montbrandeix","haute-vienne","nouvelle-aquitaine"
"chateau chervix","haute-vienne","nouvelle-aquitaine"
"chateauneuf la foret","haute-vienne","nouvelle-aquitaine"
"cheissoux","haute-vienne","nouvelle-aquitaine"
"cognac la foret","haute-vienne","nouvelle-aquitaine"
"compreignac","haute-vienne","nouvelle-aquitaine"
"cromac","haute-vienne","nouvelle-aquitaine"
"dinsac","haute-vienne","nouvelle-aquitaine"
"le dorat","haute-vienne","nouvelle-aquitaine"
"eyjeaux","haute-vienne","nouvelle-aquitaine"
"feytiat","haute-vienne","nouvelle-aquitaine"
"folles","haute-vienne","nouvelle-aquitaine"
"glandon","haute-vienne","nouvelle-aquitaine"
"jabreilles les bordes","haute-vienne","nouvelle-aquitaine"
"ladignac le long","haute-vienne","nouvelle-aquitaine"
"lauriere","haute-vienne","nouvelle-aquitaine"
"limoges","haute-vienne","nouvelle-aquitaine"
"limoges","haute-vienne","nouvelle-aquitaine"
"magnac bourg","haute-vienne","nouvelle-aquitaine"
"mailhac sur benaize","haute-vienne","nouvelle-aquitaine"
"meuzac","haute-vienne","nouvelle-aquitaine"
"la meyze","haute-vienne","nouvelle-aquitaine"
"nantiat","haute-vienne","nouvelle-aquitaine"
"pierre buffiere","haute-vienne","nouvelle-aquitaine"
"rochechouart","haute-vienne","nouvelle-aquitaine"
"st pardoux le lac","haute-vienne","nouvelle-aquitaine"
"roziers st georges","haute-vienne","nouvelle-aquitaine"
"st amand magnazeix","haute-vienne","nouvelle-aquitaine"
"st bazile","haute-vienne","nouvelle-aquitaine"
"st jean ligoure","haute-vienne","nouvelle-aquitaine"
"st junien les combes","haute-vienne","nouvelle-aquitaine"
"st just le martel","haute-vienne","nouvelle-aquitaine"
"st leger magnazeix","haute-vienne","nouvelle-aquitaine"
"st martial sur isop","haute-vienne","nouvelle-aquitaine"
"st priest sous aixe","haute-vienne","nouvelle-aquitaine"
"st sornin leulac","haute-vienne","nouvelle-aquitaine"
"st yrieix la perche","haute-vienne","nouvelle-aquitaine"
"sereilhac","haute-vienne","nouvelle-aquitaine"
"vayres","haute-vienne","nouvelle-aquitaine"
"veyrac","haute-vienne","nouvelle-aquitaine"
"argelos","landes","nouvelle-aquitaine"
"argelouse","landes","nouvelle-aquitaine"
"aubagnan","landes","nouvelle-aquitaine"
"bas mauco","landes","nouvelle-aquitaine"
"belus","landes","nouvelle-aquitaine"
"benquet","landes","nouvelle-aquitaine"
"beylongue","landes","nouvelle-aquitaine"
"borderes et lamensans","landes","nouvelle-aquitaine"
"arrenes","creuse","nouvelle-aquitaine"
"bourriot bergonce","landes","nouvelle-aquitaine"
"aubusson","creuse","nouvelle-aquitaine"
"bretagne de marsan","landes","nouvelle-aquitaine"
"aulon","creuse","nouvelle-aquitaine"
"cachen","landes","nouvelle-aquitaine"
"benevent l abbaye","creuse","nouvelle-aquitaine"
"campagne","landes","nouvelle-aquitaine"
"betete","creuse","nouvelle-aquitaine"
"cassen","landes","nouvelle-aquitaine"
"bord st georges","creuse","nouvelle-aquitaine"
"castel sarrazin","landes","nouvelle-aquitaine"
"brousse","creuse","nouvelle-aquitaine"
"castets","landes","nouvelle-aquitaine"
"chambonchard","creuse","nouvelle-aquitaine"
"gabarret","landes","nouvelle-aquitaine"
"chatelard","creuse","nouvelle-aquitaine"
"garein","landes","nouvelle-aquitaine"
"chatelus malvaleix","creuse","nouvelle-aquitaine"
"garrey","landes","nouvelle-aquitaine"
"le chauchet","creuse","nouvelle-aquitaine"
"geloux","landes","nouvelle-aquitaine"
"chavanat","creuse","nouvelle-aquitaine"
"gibret","landes","nouvelle-aquitaine"
"chenerailles","creuse","nouvelle-aquitaine"
"gousse","landes","nouvelle-aquitaine"
"clugnat","creuse","nouvelle-aquitaine"
"habas","landes","nouvelle-aquitaine"
"le compas","creuse","nouvelle-aquitaine"
"herre","landes","nouvelle-aquitaine"
"la courtine","creuse","nouvelle-aquitaine"
"heugas","landes","nouvelle-aquitaine"
"domeyrot","creuse","nouvelle-aquitaine"
"horsarrieu","landes","nouvelle-aquitaine"
"faux la montagne","creuse","nouvelle-aquitaine"
"josse","landes","nouvelle-aquitaine"
"felletin","creuse","nouvelle-aquitaine"
"labastide chalosse","landes","nouvelle-aquitaine"
"la foret du temple","creuse","nouvelle-aquitaine"
"lagrange","landes","nouvelle-aquitaine"
"genouillac","creuse","nouvelle-aquitaine"
"lahosse","landes","nouvelle-aquitaine"
"lavaufranche","creuse","nouvelle-aquitaine"
"laurede","landes","nouvelle-aquitaine"
"lepinas","creuse","nouvelle-aquitaine"
"lencouacq","landes","nouvelle-aquitaine"
"lizieres","creuse","nouvelle-aquitaine"
"lesperon","landes","nouvelle-aquitaine"
"lourdoueix st pierre","creuse","nouvelle-aquitaine"
"le leuy","landes","nouvelle-aquitaine"
"lourdoueix st pierre","creuse","nouvelle-aquitaine"
"liposthey","landes","nouvelle-aquitaine"
"magnat l etrange","creuse","nouvelle-aquitaine"
"lourquen","landes","nouvelle-aquitaine"
"maison feyne","creuse","nouvelle-aquitaine"
"luglon","landes","nouvelle-aquitaine"
"malleret boussac","creuse","nouvelle-aquitaine"
"magescq","landes","nouvelle-aquitaine"
"montboucher","creuse","nouvelle-aquitaine"
"maillas","landes","nouvelle-aquitaine"
"mortroux","creuse","nouvelle-aquitaine"
"maylis","landes","nouvelle-aquitaine"
"moutier d ahun","creuse","nouvelle-aquitaine"
"mimbaste","landes","nouvelle-aquitaine"
"peyrat la noniere","creuse","nouvelle-aquitaine"
"moliets et maa","landes","nouvelle-aquitaine"
"pontarion","creuse","nouvelle-aquitaine"
"moustey","landes","nouvelle-aquitaine"
"sagnat","creuse","nouvelle-aquitaine"
"nerbis","landes","nouvelle-aquitaine"
"sannat","creuse","nouvelle-aquitaine"
"oeyregave","landes","nouvelle-aquitaine"
"soumans","creuse","nouvelle-aquitaine"
"ondres","landes","nouvelle-aquitaine"
"sous parsat","creuse","nouvelle-aquitaine"
"ozourt","landes","nouvelle-aquitaine"
"st avit de tardes","creuse","nouvelle-aquitaine"
"parentis en born","landes","nouvelle-aquitaine"
"st dizier masbaraud","creuse","nouvelle-aquitaine"
"perquie","landes","nouvelle-aquitaine"
"st domet","creuse","nouvelle-aquitaine"
"pey","landes","nouvelle-aquitaine"
"st eloi","creuse","nouvelle-aquitaine"
"pontenx les forges","landes","nouvelle-aquitaine"
"ste feyre la montagne","creuse","nouvelle-aquitaine"
"pouydesseaux","landes","nouvelle-aquitaine"
"st fiel","creuse","nouvelle-aquitaine"
"rion des landes","landes","nouvelle-aquitaine"
"st georges la pouge","creuse","nouvelle-aquitaine"
"rion des landes","landes","nouvelle-aquitaine"
"st junien la bregere","creuse","nouvelle-aquitaine"
"roquefort","landes","nouvelle-aquitaine"
"st marc a loubaud","creuse","nouvelle-aquitaine"
"st agnet","landes","nouvelle-aquitaine"
"st martial le vieux","creuse","nouvelle-aquitaine"
"st andre de seignanx","landes","nouvelle-aquitaine"
"st martin ste catherine","creuse","nouvelle-aquitaine"
"st barthelemy","landes","nouvelle-aquitaine"
"st maurice pres crocq","creuse","nouvelle-aquitaine"
"st geours d auribat","landes","nouvelle-aquitaine"
"st medard la rochette","creuse","nouvelle-aquitaine"
"st geours de maremne","landes","nouvelle-aquitaine"
"st priest","creuse","nouvelle-aquitaine"
"st julien d armagnac","landes","nouvelle-aquitaine"
"st sulpice les champs","creuse","nouvelle-aquitaine"
"st julien en born","landes","nouvelle-aquitaine"
"st vaury","creuse","nouvelle-aquitaine"
"st martin de seignanx","landes","nouvelle-aquitaine"
"tardes","creuse","nouvelle-aquitaine"
"st maurice sur adour","landes","nouvelle-aquitaine"
"la villetelle","creuse","nouvelle-aquitaine"
"st paul en born","landes","nouvelle-aquitaine"
"archignac","dordogne","nouvelle-aquitaine"
"st paul les dax","landes","nouvelle-aquitaine"
"auriac du perigord","dordogne","nouvelle-aquitaine"
"st yaguen","landes","nouvelle-aquitaine"
"la bachellerie","dordogne","nouvelle-aquitaine"
"saubion","landes","nouvelle-aquitaine"
"badefols d ans","dordogne","nouvelle-aquitaine"
"sorbets","landes","nouvelle-aquitaine"
"bars","dordogne","nouvelle-aquitaine"
"tarnos","landes","nouvelle-aquitaine"
"bassillac et auberoche","dordogne","nouvelle-aquitaine"
"tilh","landes","nouvelle-aquitaine"
"bassillac et auberoche","dordogne","nouvelle-aquitaine"
"le vignau","landes","nouvelle-aquitaine"
"beaumontois en perigord","dordogne","nouvelle-aquitaine"
"villeneuve de marsan","landes","nouvelle-aquitaine"
"pays de belves","dordogne","nouvelle-aquitaine"
"bergerac","dordogne","nouvelle-aquitaine"
"besse","dordogne","nouvelle-aquitaine"
"boisseuilh","dordogne","nouvelle-aquitaine"
"borreze","dordogne","nouvelle-aquitaine"
"bouniagues","dordogne","nouvelle-aquitaine"
"le bourdeix","dordogne","nouvelle-aquitaine"
"bourg du bost","dordogne","nouvelle-aquitaine"
"bouzic","dordogne","nouvelle-aquitaine"
"le bugue","dordogne","nouvelle-aquitaine"
"le buisson de cadouin","dordogne","nouvelle-aquitaine"
"campsegret","dordogne","nouvelle-aquitaine"
"capdrot","dordogne","nouvelle-aquitaine"
"carlux","dordogne","nouvelle-aquitaine"
"carsac de gurson","dordogne","nouvelle-aquitaine"
"castels et bezenac","dordogne","nouvelle-aquitaine"
"cause de clerans","dordogne","nouvelle-aquitaine"
"chanterac","dordogne","nouvelle-aquitaine"
"la chapelle gonaguet","dordogne","nouvelle-aquitaine"
"les coteaux perigourdins","dordogne","nouvelle-aquitaine"
"clermont de beauregard","dordogne","nouvelle-aquitaine"
"condat sur vezere","dordogne","nouvelle-aquitaine"
"la coquille","dordogne","nouvelle-aquitaine"
"corgnac sur l isle","dordogne","nouvelle-aquitaine"
"coubjours","dordogne","nouvelle-aquitaine"
"coulaures","dordogne","nouvelle-aquitaine"
"coutures","dordogne","nouvelle-aquitaine"
"couze et st front","dordogne","nouvelle-aquitaine"
"cubjac auvezere val d ans","dordogne","nouvelle-aquitaine"
"la douze","dordogne","nouvelle-aquitaine"
"dussac","dordogne","nouvelle-aquitaine"
"echourgnac","dordogne","nouvelle-aquitaine"
"eglise neuve d issac","dordogne","nouvelle-aquitaine"
"plaisance","dordogne","nouvelle-aquitaine"
"eyzerac","dordogne","nouvelle-aquitaine"
"la feuillade","dordogne","nouvelle-aquitaine"
"fleurac","dordogne","nouvelle-aquitaine"
"fouleix","dordogne","nouvelle-aquitaine"
"gabillou","dordogne","nouvelle-aquitaine"
"grignols","dordogne","nouvelle-aquitaine"
"hautefort","dordogne","nouvelle-aquitaine"
"issigeac","dordogne","nouvelle-aquitaine"
"jumilhac le grand","dordogne","nouvelle-aquitaine"
"larzac","dordogne","nouvelle-aquitaine"
"mareuil en perigord","dordogne","nouvelle-aquitaine"
"mareuil en perigord","dordogne","nouvelle-aquitaine"
"mareuil en perigord","dordogne","nouvelle-aquitaine"
"marsac sur l isle","dordogne","nouvelle-aquitaine"
"eyraud crempse maurens","dordogne","nouvelle-aquitaine"
"eyraud crempse maurens","dordogne","nouvelle-aquitaine"
"mauzens et miremont","dordogne","nouvelle-aquitaine"
"mayac","dordogne","nouvelle-aquitaine"
"mensignac","dordogne","nouvelle-aquitaine"
"minzac","dordogne","nouvelle-aquitaine"
"monmadales","dordogne","nouvelle-aquitaine"
"monmarves","dordogne","nouvelle-aquitaine"
"montagrier","dordogne","nouvelle-aquitaine"
"montcaret","dordogne","nouvelle-aquitaine"
"montpon menesterol","dordogne","nouvelle-aquitaine"
"montrem","dordogne","nouvelle-aquitaine"
"nabirat","dordogne","nouvelle-aquitaine"
"negrondes","dordogne","nouvelle-aquitaine"
"paunat","dordogne","nouvelle-aquitaine"
"petit bersac","dordogne","nouvelle-aquitaine"
"port ste foy et ponchapt","dordogne","nouvelle-aquitaine"
"pressignac vicq","dordogne","nouvelle-aquitaine"
"queyssac","dordogne","nouvelle-aquitaine"
"razac d eymet","dordogne","nouvelle-aquitaine"
"razac sur l isle","dordogne","nouvelle-aquitaine"
"riberac","dordogne","nouvelle-aquitaine"
"sagelat","dordogne","nouvelle-aquitaine"
"st agne","dordogne","nouvelle-aquitaine"
"st avit de vialard","dordogne","nouvelle-aquitaine"
"st avit riviere","dordogne","nouvelle-aquitaine"
"st barthelemy de bellegarde","dordogne","nouvelle-aquitaine"
"st cernin de labarde","dordogne","nouvelle-aquitaine"
"st cernin de l herm","dordogne","nouvelle-aquitaine"
"st cybranet","dordogne","nouvelle-aquitaine"
"st estephe","dordogne","nouvelle-aquitaine"
"st front d alemps","dordogne","nouvelle-aquitaine"
"st georges blancaneix","dordogne","nouvelle-aquitaine"
"st hilaire d estissac","dordogne","nouvelle-aquitaine"
"st julien innocence eulalie","dordogne","nouvelle-aquitaine"
"st laurent des hommes","dordogne","nouvelle-aquitaine"
